Rank,Year,Name,Frequency
93,2017,Maddison / Madysyn,-1
94,2017,Maria,-1
95,2017,Payton / Peyton,-1
96,2017,Savannah,-1
97,2017,Sydney,-1
98,2017,Eleanor,-1
99,2017,Elizabeth,-1
100,2017,Heidi,-1
1,2020,Emma,-1
2,2020,Emily,-1
3,2020,Madison,-1
4,2020,Abigail,-1
5,2020,Sarah,-1
6,2020,Mackenzie,-1
7,2020,Olivia,-1
8,2020,Hannah,-1
9,2020,Chloe,-1
10,2020,Jenna,-1
11,2020,Brianna,-1
12,2020,Megan,-1
13,2020,Jessica,-1
14,2020,Kaitlyn,-1
15,2020,Hailey,-1
16,2020,Julia,-1
17,2020,Hayley,-1
18,2020,Rachel,-1
19,2020,Faith,-1
20,2020,Lauren,-1
21,2020,Taylor,-1
22,2020,Brooke,-1
23,2020,Anna,-1
24,2020,Samantha,-1
25,2020,Morgan,-1
26,2020,Victoria,-1
27,2020,Erica,-1
28,2020,Alexis,-1
29,2020,Rebecca,-1
30,2020,Amber,-1
31,2020,Katie,-1
32,2020,Sara,-1
33,2020,Ashley,-1
34,2020,Laura,-1
35,2020,Brooklyn,-1
36,2020,Alicia,-1
37,2020,Isabella,-1
38,2020,Grace,-1
39,2020,Amy,-1
40,2020,Sydney,-1
41,2020,Erin,-1
42,2020,Jasmine,-1
43,2020,Alyssa,-1
44,2020,Leah,-1
45,2020,Maria,-1
46,2020,Claire,-1
47,2020,Gracie,-1
48,2020,Amelia,-1
49,2020,Allison,-1
50,2020,Kate,-1
51,2020,Mary,-1
52,2020,Natalie,-1
53,2020,Meghan,-1
54,2020,Cassidy,-1
55,2020,Danielle,-1
56,2020,Stephanie,-1
57,2020,Jade,-1
58,2020,Tamara,-1
59,2020,Kylie,-1
60,2020,Elizabeth,-1
61,2020,Robyn,-1
62,2020,Caroline,-1
63,2020,Makayla,-1
64,2020,Julie,-1
65,2020,Katelyn,-1
66,2020,Summer,-1
67,2020,Shelby,-1
68,2020,Heather,-1
69,2020,Courtney,-1
70,2020,Cassie,-1
71,2020,Holly,-1
72,2020,Shannon,-1
73,2020,Sophia,-1
74,2020,Tori,-1
75,2020,Paige,-1
76,2020,Alexandra,-1
77,2020,Kennedy,-1
78,2020,Nikita,-1
79,2020,Haley,-1
80,2020,Lily,-1
81,2020,Mckenna,-1
82,2020,Andrea,-1
83,2020,Monica,-1
84,2020,Breanna,-1
85,2020,Amanda,-1
86,2020,Melissa,-1
87,2020,Kathleen,-1
88,2020,Kristen,-1
89,2020,Mckenzie,-1
90,2020,Alexandria,-1
91,2020,Cheyenne,-1
92,2020,Chelsea,-1
93,2020,Kailey,-1
94,2020,Hailee,-1
95,2020,Ocean,-1
96,2020,Shawna,-1
97,2020,Kaylee,-1
98,2020,Katherine,-1
99,2020,Catherine,-1
100,2020,Jennifer,-1
