Rank,Year,Name,Frequency
2,1918,Terence,7
1,1918,Theodore,29
1,1918,Thomas,629
2,1918,Timothy,5
2,1918,Toivo,5
2,1918,Tom,5
2,1918,Tomas,5
1,1918,Tony,12
2,1918,Umberto,6
1,1918,Verdun,11
1,1918,Vernon,78
1,1918,Victor,210
2,1918,Victory,5
1,1918,Vincent,73
2,1918,Vincenzo,10
1,1918,Wallace,48
1,1918,Walter,356
2,1918,Ward,7
1,1918,Warren,17
2,1918,Wasyl,6
1,1918,Weldon,7
2,1918,Wellington,6
3,1918,Wendell,5
1,1918,Wesley,46
2,1918,Wilber,5
1,1918,Wilbert,74
2,1918,Wilbur,12
3,1918,Wilford,8
1,1918,Wilfred,187
2,1918,Wilfrid,47
3,1918,Wilho,7
1,1918,Willard,25
1,1918,William,2208
2,1918,Willie,15
3,1918,Willis,11
4,1918,Wilmer,9
5,1918,Wilmot,8
1,1918,Wilson,13
2,1918,Winston,6
3,1918,Wlfred,5
1,1918,Wlliam,7
1,1918,Woodrow,20
1,1919,Aaron,8
1,1919,Abraham,24
2,1919,Adelard,13
3,1919,Adolph,6
3,1919,Adrian,6
3,1919,Aime,6
1,1919,Alan,37
1,1919,Albert,468
2,1919,Alberto,6
1,1919,Alcide,8
2,1919,Aldo,6
3,1919,Alec,5
1,1919,Alex,24
1,1919,Alexander,166
1,1919,Alfred,213
2,1919,Alfredo,7
1,1919,Allan,147
2,1919,Allen,62
3,1919,Almer,7
1,1919,Alphonse,16
1,1919,Alvin,76
2,1919,Alwyn,6
1,1919,Ambrose,13
2,1919,Amos,12
1,1919,Andrew,95
2,1919,Angelo,6
1,1919,Angus,46
2,1919,Anthony,38
3,1919,Antonio,21
1,1919,Archibald,39
2,1919,Archie,37
3,1919,Armand,26
1,1919,Arnold,71
1,1919,Arthur,549
2,1919,Arvo,5
1,1919,Aubrey,9
2,1919,August,6
1,1919,Aurele,7
1,1919,Austin,26
2,1919,Basil,20
3,1919,Ben,6
1,1919,Benedict,9
1,1919,Benjamin,33
2,1919,Bennie,8
1,1919,Bernard,86
2,1919,Bert,22
1,1919,Bertram,25
2,1919,Beverley,5
1,1919,Beverly,8
2,1919,Billie,6
3,1919,Billy,5
1,1919,Blake,9
2,1919,Boyd,5
1,1919,Bruce,128
2,1919,Bruno,13
1,1919,Burton,14
2,1919,Byron,7
1,1919,Calvin,16
2,1919,Cameron,13
1,1919,Carl,95
2,1919,Carman,14
3,1919,Carmen,9
4,1919,Carson,7
1,1919,Cecil,136
1,1919,Charles,729
2,1919,Charlie,22
1,1919,Chester,25
2,1919,Christopher,18
3,1919,Clair,7
4,1919,Claire,6
1,1919,Clarance,10
1,1919,Clare,11
1,1919,Clarence,214
2,1919,Claude,28
1,1919,Clayton,56
2,1919,Clement,12
1,1919,Clifford,182
2,1919,Clifton,10
3,1919,Clinton,8
1,1919,Clyde,9
1,1919,Colin,15
2,1919,Cornelius,5
2,1919,Curtis,5
1,1919,Cyril,33
2,1919,Dalton,16
3,1919,Dan,6
1,1919,Daniel,87
1,1919,David,298
2,1919,Delbert,32
3,1919,Delmar,5
1,1919,Delmer,8
2,1919,Denis,5
1,1919,Dennis,22
2,1919,Desmond,5
2,1919,Dnald,5
1,1919,Domenico,8
1,1919,Dominic,13
2,1919,Don,6
1,1919,Donald,572
2,1919,Donat,9
1,1919,Douglas,361
2,1919,Douglass,5
1,1919,Duncan,37
1,1919,Earl,214
2,1919,Earle,24
1,1919,Earnest,36
1,1919,Edgar,74
2,1919,Edmond,20
1,1919,Edmund,27
1,1919,Edward,499
2,1919,Edwin,96
3,1919,Elden,5
1,1919,Eldon,21
2,1919,Elgin,16
3,1919,Eli,7
4,1919,Elie,6
1,1919,Ellis,9
2,1919,Ellwood,5
1,1919,Elmer,94
2,1919,Elmore,8
1,1919,Elvin,10
1,1919,Elwood,23
2,1919,Emerson,19
3,1919,Emil,8
1,1919,Emile,16
2,1919,Emmett,5
1,1919,Eorge,9
1,1919,Eric,63
1,1919,Ernest,268
2,1919,Errol,6
1,1919,Ervin,7
1,1919,Erwin,10
1,1919,Eugene,54
2,1919,Evan,7
1,1919,Everett,26
2,1919,Ewart,6
1,1919,Felix,14
2,1919,Ferdinand,9
3,1919,Fernand,6
1,1919,Floyd,37
2,1919,Ford,5
1,1919,Frances,14
2,1919,Francesco,6
1,1919,Francis,319
2,1919,Francois,12
1,1919,Frank,298
2,1919,Franklin,44
3,1919,Fraser,6
1,1919,Fred,58
2,1919,Freddie,7
1,1919,Frederic,15
1,1919,Frederick,361
2,1919,Fredrick,71
3,1919,Gabriel,5
1,1919,Garfield,13
1,1919,Garnet,54
2,1919,Geoffrey,9
1,1919,George,1107
2,1919,Gerald,184
3,1919,Gerard,24
1,1919,Gilbert,49
2,1919,Giovanni,8
1,1919,Glen,36
2,1919,Glendon,5
1,1919,Glenn,16
2,1919,Godfrey,5
1,1919,Gorden,12
1,1919,Gordon,559
2,1919,Graham,10
1,1919,Grant,27
2,1919,Gregory,9
3,1919,Grenville,6
4,1919,Guido,5
1,1919,Guiseppe,10
1,1919,Guy,14
2,1919,Hamilton,5
1,1919,Harley,8
1,1919,Harold,599
2,1919,Harrison,7
1,1919,Harry,304
2,1919,Harvey,102
3,1919,Harvie,5
1,1919,Hector,24
2,1919,Henri,19
1,1919,Henry,214
2,1919,Herbert,208
