Rank,Year,Name,Frequency
345,1944,SHIRLEY-ANNE,1
345,1944,SINGNE,1
345,1944,STEPHNIE,1
345,1944,SUELLEN,1
345,1944,SUNNY,1
345,1944,SUSSAN,1
345,1944,TERINA,1
345,1944,TERRAL,1
345,1944,TERRI,1
345,1944,TERRY,1
345,1944,THALIA,1
345,1944,THEODORA,1
345,1944,THERISE,1
345,1944,TIRESA,1
345,1944,TRENNA,1
345,1944,TRESNA,1
345,1944,TRUDY,1
345,1944,TRYPHENA,1
345,1944,VALERI,1
345,1944,VALESKA,1
345,1944,VASILIA,1
345,1944,VERENA,1
345,1944,VERNA,1
345,1944,VERNICE,1
345,1944,VICKY,1
345,1944,VILMA,1
345,1944,VINA,1
345,1944,VINCENZA,1
345,1944,VIOLANDA,1
345,1944,VIOLET,1
345,1944,VIVIEN,1
345,1944,VIVONNE,1
345,1944,VYRIAN,1
345,1944,WILMA,1
345,1944,WINSOME,1
345,1944,YEVETTE,1
345,1944,YNIS,1
345,1944,YVONNIE,1
345,1944,ZOE,1
1,1945,MARGARET,322
2,1945,HELEN,252
3,1945,JUDITH,184
4,1945,CHRISTINE,180
5,1945,JENNIFER,172
6,1945,PAMELA,171
7,1945,PATRICIA,169
8,1945,HEATHER,141
9,1945,LORRAINE,129
10,1945,JANICE,125
11,1945,BARBARA,121
11,1945,ELIZABETH,121
13,1945,SANDRA,117
14,1945,BEVERLEY,112
15,1945,ROSEMARY,106
16,1945,LYNETTE,104
17,1945,JANET,100
17,1945,SUSAN,100
19,1945,DIANNE,96
20,1945,JILLIAN,93
21,1945,MARY,92
22,1945,PAULINE,90
23,1945,MARILYN,87
23,1945,SHIRLEY,87
25,1945,RAELENE,80
26,1945,KAY,75
27,1945,ANNE,72
27,1945,WENDY,72
29,1945,MARLENE,71
30,1945,KATHLEEN,63
31,1945,MAUREEN,60
32,1945,JOAN,58
33,1945,VALERIE,56
34,1945,CAROL,54
34,1945,MARIE,54
36,1945,ELAINE,51
37,1945,KAYE,49
38,1945,COLLEEN,48
39,1945,ANN,46
39,1945,CAROLYN,46
41,1945,GLENYS,45
41,1945,YVONNE,45
43,1945,JOSEPHINE,44
44,1945,MAXINE,43
45,1945,JUNE,37
46,1945,JULIE,36
47,1945,DENISE,35
47,1945,DIANA,35
47,1945,SUZANNE,35
50,1945,BETTY,34
