Given Name,Amount,Position
MOIRA,1,340
MOLLY,1,340
MONA,1,340
MONI,1,340
MONTE,1,340
MORVEEN,1,340
MURIAL,1,340
MURIEL,1,340
MYRNA,1,340
MYVANWY,1,340
NADINE,1,340
NALDERA,1,340
NANCYE,1,340
NARELLA,1,340
NARELLE,1,340
NARIAN,1,340
NETHERLEY,1,340
NEVION,1,340
NOELEEN,1,340
NOELENE,1,340
NOELINE,1,340
NOELLE,1,340
NOLEEN,1,340
NOLENE,1,340
NONIE,1,340
NORA,1,340
NORLEEN,1,340
NOT,1,340
OLIMPIA,1,340
ONA,1,340
PALMA,1,340
PAM,1,340
PAMLA,1,340
PAQUITA,1,340
PASQUA,1,340
PATSY,1,340
PATTI,1,340
PEMELA,1,340
PERRY,1,340
PETINA,1,340
PETRACIA,1,340
PETRINELLA,1,340
PHILIPA,1,340
PHILOMENA,1,340
RAE,1,340
RAELEA,1,340
RAELEAN,1,340
RAELIE,1,340
RAELINE,1,340
RAELYNN,1,340
RAETONI,1,340
RALEIGH,1,340
RALYN,1,340
RAYELENE,1,340
RAYLEE,1,340
REGINA,1,340
RETA,1,340
RHEAIAN,1,340
RHONDDA,1,340
RICHARD,1,340
RIKI,1,340
RILDA,1,340
ROBERTA,1,340
ROMEDAL,1,340
ROMLEY,1,340
RONA,1,340
RONALD,1,340
RONWYN,1,340
ROSEANNE,1,340
ROSELYN,1,340
ROSILYN,1,340
ROSLYNE,1,340
ROSSILYN,1,340
ROXIE,1,340
ROXY,1,340
RUTHENE,1,340
SANTINA,1,340
SARAH,1,340
SELINA,1,340
SHANNON,1,340
SHARRON,1,340
SHARYN,1,340
SHEELAH,1,340
SHEENA,1,340
SHEILA,1,340
SHEILAGH,1,340
SHEONA,1,340
SHERADINE,1,340
SHERIDAN,1,340
SHERRIE,1,340
SHERYL,1,340
SONYA,1,340
STAVRULA,1,340
SUSANN,1,340
SUSIE,1,340
TANIA,1,340
TASMA,1,340
TERRIE,1,340
TERRY,1,340
TESSA,1,340
THAIS,1,340
THEODORA,1,340
TREANA,1,340
TRESNA,1,340
TREVENA,1,340
TREVLYNNE,1,340
TRUDA,1,340
VAL,1,340
VALDENE,1,340
VALERIA,1,340
VANICE,1,340
VELMA,1,340
VENECE,1,340
VENETA,1,340
VERA,1,340
VERITY,1,340
VERONIA,1,340
VIKI,1,340
VITI,1,340
VITTOLIA,1,340
VIVALEA,1,340
WANDA,1,340
WILMA,1,340
WINNICE,1,340
WINNIS,1,340
WINSOME,1,340
WONDA,1,340
YVETTE,1,340
ZETA,1,340
ZITA,1,340
MARGARET,346,1
HELEN,258,2
CHRISTINE,250,3
JUDITH,231,4
PATRICIA,195,5
PAMELA,186,6
JENNIFER,183,7
ELIZABETH,151,8
BARBARA,146,9
SANDRA,146,9
HEATHER,141,11
LORRAINE,138,12
DIANNE,133,13
JANET,125,14
MARY,123,15
BEVERLEY,120,16
LYNETTE,120,16
SUSAN,118,18
ROSEMARY,112,19
RAELENE,110,20
JANICE,106,21
JILLIAN,100,22
PAULINE,98,23
KATHLEEN,87,24
MARILYN,82,25
ANNE,80,26
CAROL,78,27
WENDY,78,27
SHIRLEY,75,29
JOAN,71,30
CAROLYN,66,31
DENISE,64,32
MARLENE,61,33
MAUREEN,57,34
SUZANNE,57,34
JULIE,56,36
KAYE,56,36
ANN,55,38
MARIE,55,38
KAY,54,40
COLLEEN,52,41
YVONNE,52,41
GLORIA,51,43
DIANE,50,44
DOROTHY,50,44
JOSEPHINE,50,44
ELAINE,46,47
MAXINE,45,48
JEANETTE,39,49
JUNE,37,50
LEONIE,36,51
CHERYL,35,52
KATHRYN,35,52
LESLEY,35,52
ROBYN,35,52
ANNETTE,33,56
CYNTHIA,33,56
FAY,32,58
BETTY,31,59
FRANCES,31,59
RUTH,31,59
VALERIE,31,59
DAWN,29,63
JANETTE,29,63
RHONDA,29,63
GLENYS,28,66
MEREDITH,28,66
BRENDA,27,68
GERALDINE,27,68
ROSLYN,27,68
SUSANNE,27,68
BEVERLY,25,72
DIANA,25,72
ROSALIE,25,72
VERONICA,23,75
CAROLE,22,76
CATHERINE,22,76
CLAIRE,22,76
IRENE,20,79
JACQUELINE,20,79
JANE,20,79
JOYLENE,20,79
JOY,19,83
JOYLEEN,19,83
BRONWYN,18,85
JEAN,18,85
KAYLENE,18,85
KAREN,17,88
LOIS,17,88
SHARON,17,88
ALISON,16,91
CARMEL,16,91
MARION,16,91
ROSSLYN,16,91
UNNAMED,16,91
VICKI,16,91
DEIDRE,15,97
FAYE,15,97
GILLIAN,15,97
GLENDA,15,97
GAYNOR,14,101
JANIS,14,101
LORNA,14,101
MONICA,14,101
RAYLENE,14,101
GAIL,13,106
JILL,13,106
MERILYN,13,106
NANCY,13,106
ROSALIND,13,106
EILEEN,12,111
KATHERINE,12,111
LYNNETTE,12,111
AILEEN,11,114
ANDREA,11,114
CORALIE,11,114
JOYCE,11,114
KERRY,11,114
MARJORIE,11,114
PENELOPE,11,114
VIRGINIA,11,114
BERYL,10,122
DAPHNE,10,122
GLADYS,10,122
GWENDA,10,122
MARCIA,10,122
MARIA,10,122
NOLA,10,122
PHYLLIS,10,122
CAROLINE,9,130
DEIRDRE,9,130
EVELYN,9,130
LEONE,9,130
LOUISE,9,130
NORMA,9,130
STEPHANIE,9,130
VALDA,9,130
VALMA,9,130
VIVIENNE,9,130
BETH,8,140
CHRISTINA,8,140
DOREEN,8,140
ELEANOR,8,140
JULIA,8,140
MERRILYN,8,140
NATALIE,8,140
ROBIN,8,140
SALLY,8,140
THELMA,8,140
VALMAI,8,140
ANGELA,7,151
AUDREY,7,151
KAYLEEN,7,151
LARAINE,7,151
LYNNE,7,151
MARALYN,7,151
MERYL,7,151
ALICE,6,158
ELLEN,6,158
ELSIE,6,158
GWENDOLINE,6,158
LEE,6,158
MARIAN,6,158
NITA,6,158
PAULA,6,158
SUE,6,158
TERESA,6,158
ANTHEA,5,168
ATHALIE,5,168
BERNADETTE,5,168
CONSTANCE,5,168
CORAL,5,168
DIANNA,5,168
ERICA,5,168
FELICITY,5,168
GAYE,5,168
JANINE,5,168
JEANNETTE,5,168
JENNY,5,168
JOANNE,5,168
LARRAINE,5,168
LAUREL,5,168
LESLIE,5,168
LILLIAN,5,168
LINDA,5,168
MARIANNE,5,168
MELVA,5,168
MIRIAM,5,168
NANETTE,5,168
PEGGY,5,168
PRISCILLA,5,168
PRUDENCE,5,168
RONDA,5,168
SYLVIA,5,168
ADRIENNE,4,195
BERNICE,4,195
CAROLYNE,4,195
CHERIE,4,195
DONNA,4,195
EUNICE,4,195
GEORGINA,4,195
ISOBEL,4,195
IVY,4,195
JAN,4,195
JANENE,4,195
JULIENNE,4,195
LORAINE,4,195
LYNN,4,195
MAVIS,4,195
MICHELE,4,195
NAOMI,4,195
NOELENE,4,195
RAYLEEN,4,195
ROMA,4,195
ROSEMARIE,4,195
SHARRON,4,195
THERESE,4,195
TINA,4,195
VERITY,4,195
VERNA,4,195
ANTOINETTE,3,221
BONNIE,3,221
BRONTE,3,221
BRONWEN,3,221
CARLENE,3,221
CATHRYN,3,221
CECILIA,3,221
CHERILYN,3,221
CHERYLE,3,221
CHRISTABEL,3,221
DELIA,3,221
DELMA,3,221
DIERDRE,3,221
DORIS,3,221
DULCIE,3,221
ELVA,3,221
GAEL,3,221
GAYLE,3,221
GLENIS,3,221
GWENNETH,3,221
HAZEL,3,221
HELENE,3,221
IRIS,3,221
ISABELLE,3,221
JANEEN,3,221
JENIFER,3,221
KATHRINE,3,221
LENORE,3,221
LILA,3,221
LINDLEY,3,221
LYN,3,221
LYNDALL,3,221
MERLE,3,221
MICHELLE,3,221
MOIRA,3,221
MURIEL,3,221
OLIVE,3,221
PAM,3,221
PAULETTE,3,221
RAELEEN,3,221
ROSALYN,3,221
ROSE,3,221
ROSINA,3,221
SONIA,3,221
STELLA,3,221
THERESA,3,221
TONI,3,221
VICTORIA,3,221
ALMA,2,269
ANITA,2,269
ANNA,2,269
ANNABEL,2,269
ASHLEY,2,269
AVIS,2,269
AVRIL,2,269
BRIONY,2,269
CARMEN,2,269
CAROLYNNE,2,269
CARYL,2,269
CASSANDRA,2,269
CHARLOTTE,2,269
CHARMAINE,2,269
CHERRIL,2,269
CHERRYL,2,269
CHERYLENE,2,269
CHRISTOBEL,2,269
DALE,2,269
DAVINA,2,269
DEANNA,2,269
DEANNE,2,269
DEBORAH,2,269
DELRAE,2,269
DIANN,2,269
DIEDRE,2,269
DOROTHEA,2,269
DYMPNA,2,269
EDITH,2,269
EDNA,2,269
ELISABETH,2,269
ELSPETH,2,269
ENID,2,269
EVA,2,269
FLORENCE,2,269
GAE,2,269
GENEVIEVE,2,269
GLENICE,2,269
GLENYSE,2,269
GRACE,2,269
GWEN,2,269
GWYNETH,2,269
HALINA,2,269
HELENA,2,269
IMELDA,2,269
IRENA,2,269
ISABEL,2,269
ISLA,2,269
JACQUALINE,2,269
JANISE,2,269
JESSICA,2,269
JOANNA,2,269
JOCELYN,2,269
JUDY,2,269
JULIET,2,269
KAREEN,2,269
KARIN,2,269
KARYL,2,269
KATRINA,2,269
KERROL,2,269
LANA,2,269
LEEONIE,2,269
LISBETH,2,269
LYNLEY,2,269
MAREE,2,269
MARILLYN,2,269
MARISSA,2,269
MEGAN,2,269
MERIDETH,2,269
MERRYL,2,269
MERYLE,2,269
MIGNON,2,269
MONA,2,269
NECIA,2,269
NEVA,2,269
NOREEN,2,269
PAMELIA,2,269
PAMELLA,2,269
PATIENCE,2,269
PATRICA,2,269
PETA,2,269
PHILIPPA,2,269
REGINA,2,269
ROBERTA,2,269
ROBINA,2,269
ROWENA,2,269
SARAH,2,269
SHEILA,2,269
SHERENE,2,269
TANYA,2,269
TEENA,2,269
TERRY,2,269
TRENNA,2,269
VALMAE,2,269
VERA,2,269
VERLIE,2,269
VIOLET,2,269
XENIA,2,269
ADELA,1,367
ADELAIDE,1,367
ADOREE,1,367
AIRLIE,1,367
ALDYTH,1,367
ALEECIA,1,367
ALEXANDRA,1,367
ALLISON,1,367
ALTHEA,1,367
ALVA,1,367
AMANDA,1,367
AMARYLLIS,1,367
ANDRIAN,1,367
ANECIA,1,367
ANGELINE,1,367
ANNABELLE,1,367
ANNICE,1,367
ANNITA,1,367
ANTONIA,1,367
ASHLEE,1,367
ATHALEE,1,367
AUDENE,1,367
AURIOLE,1,367
AVENAL,1,367
AYLEEN,1,367
BARRIE,1,367
BELINDA,1,367
BERNADETT,1,367
BERNADINE,1,367
BERRY,1,367
BETTE,1,367
BETTEANNE,1,367
BETTIE,1,367
BETTINE,1,367
BEVELY,1,367
BLANCHE,1,367
BONITA,1,367
BOYNE,1,367
BRIGID,1,367
BRONWIN,1,367
BRYONIE,1,367
CAMELIA,1,367
CAMILLA,1,367
CARALE,1,367
CARALYN,1,367
CARLA,1,367
CARLEEN,1,367
CARLIEN,1,367
CARLYN,1,367
CARMELINA,1,367
CARMELL,1,367
CARMILA,1,367
CAROLIEN,1,367
CATHIE,1,367
CATHIEL,1,367
CATHLEEN,1,367
CATHRYNE,1,367
CATHY,1,367
CHAYE,1,367
CHERALYN,1,367
CHERELLE,1,367
CHERELYN,1,367
CHERRILYN,1,367
CHERYLYN,1,367
CHERYN,1,367
CHIARA,1,367
CHRINTINA,1,367
CHRISTA,1,367
CHRISTENE,1,367
CLARE,1,367
CLARICE,1,367
CLAUDIA,1,367
CLEO,1,367
CLORINE,1,367
COLEEN,1,367
COLLEENE,1,367
COLLETT,1,367
CORINA,1,367
CORRINE,1,367
CYNTHEA,1,367
D'REEN,1,367
DALLAS,1,367
DAREENA,1,367
DARILYN,1,367
DARLENE,1,367
DEADRE,1,367
DEANN,1,367
DEARNE,1,367
DEIDRI,1,367
DELECIA,1,367
DELICIA,1,367
DELINA,1,367
DELLAS,1,367
DELORES,1,367
DELRAY,1,367
DELYSIA,1,367
DELZIE,1,367
DENICE,1,367
DENISON,1,367
DENNISE,1,367
DERNA,1,367
DESIREE,1,367
DESMONDE,1,367
DEVON,1,367
DIAMANDE,1,367
DIEDRIE,1,367
DINA,1,367
DINAH,1,367
DONELE,1,367
DORINA,1,367
DOROTHEY,1,367
DYMPHNA,1,367
ELAINOR,1,367
ELINA,1,367
ELINOR,1,367
ELIZERBETH,1,367
ELMA,1,367
ELSBETH,1,367
ELVIRA,1,367
ELWYN,1,367
EMILIA,1,367
EMILY,1,367
ERYL,1,367
ESMAE,1,367
ESTELLE,1,367
ETHEL,1,367
ETHRA,1,367
EULALIE,1,367
EVANGELINE,1,367
EVON,1,367
EVONNE,1,367
EYVONNE,1,367
FANNY,1,367
FAYLENE,1,367
FERNELLA,1,367
FLORA,1,367
FLORIMEL,1,367
FLORIS,1,367
FLORRENCE,1,367
FRANZISKA,1,367
FREDA,1,367
FREIDA,1,367
GABRIEL,1,367
GAY,1,367
GAYLEEN,1,367
GAYLENE,1,367
GAYNA,1,367
GENISE,1,367
GEORGIE,1,367
GERALDEAN,1,367
GERDA,1,367
GEVA,1,367
GINGLIA,1,367
GIORANNINA,1,367
GIOVINA,1,367
GLENDAH,1,367
GLENISE,1,367
GLENNYS,1,367
GLINDA,1,367
GLORY,1,367
GRAHAM,1,367
GRAZIA,1,367
GUISEPPINA,1,367
GUVANNE,1,367
GWENETH,1,367
GWENLYN,1,367
GWENYTH,1,367
HARLENE,1,367
HARRIOT,1,367
HEATHERLIE,1,367
HELGA,1,367
HELLEN,1,367
HYLMA,1,367
ISABELLA,1,367
ITALIA,1,367
JACALYN,1,367
JACKALENE,1,367
JACQUALENE,1,367
JACQUALYN,1,367
JACQUELYN,1,367
JANEECE,1,367
JANETTA,1,367
JANINA,1,367
JANNETTE,1,367
JANNIFER,1,367
JAQUELIN,1,367
JEANNE,1,367
JEANNINE,1,367
JENETTE,1,367
JENICE,1,367
JENIFFER,1,367
JENNEFER,1,367
JENNET,1,367
JENNIE,1,367
JILIAN,1,367
JIMETTE,1,367
JO,1,367
JOCI,1,367
JOLETTE,1,367
JOLYON,1,367
JOSANNE,1,367
JOSIE,1,367
JOSLYNE,1,367
JOYCELYN,1,367
JULEEN,1,367
JULIANA,1,367
JULIANNE,1,367
JULIE-ANNE,1,367
JULIETTE,1,367
JULLIAN,1,367
JULLIE,1,367
JUSTINA,1,367
KAE,1,367
KAELENE,1,367
KAILENE,1,367
KARLENE,1,367
KARMLE,1,367
KARYN,1,367
KATH,1,367
KATHLYNN,1,367
KATRINE,1,367
KAYELENE,1,367
KAYELETTE,1,367
KEIGHLEY,1,367
KERREN,1,367
KERRIE,1,367
KERRILYN,1,367
KETHA,1,367
KHAMA,1,367
KIRSTI,1,367
KRISTIN,1,367
KRISTINA,1,367
KRYSTYNA,1,367
LAURAINE,1,367
LAUREEN,1,367
LAURETTA,1,367
LAURICE,1,367
LAURINE,1,367
LAVERNE,1,367
LAVINIA,1,367
LEAH,1,367
LEANNE,1,367
LEELAND,1,367
LEIGH,1,367
LEMORNA,1,367
LENICE,1,367
LENNYSE,1,367
LEONA,1,367
LESLEIGH,1,367
LETA,1,367
LEXLEY,1,367
LINLEY,1,367
LISETTE,1,367
LIZBETH,1,367
LOETA,1,367
LORETTA,1,367
LORRAIN,1,367
LORRETTE,1,367
LORRIANE,1,367
LOUEEN,1,367
LOUISA,1,367
LOURVENE,1,367
LUCIETA,1,367
LUCY,1,367
LUISE,1,367
LUISINA,1,367
LYLA,1,367
LYNAIRE,1,367
LYNELL,1,367
LYVERN,1,367
LYVERNE,1,367
MADALENE,1,367
MAEVA,1,367
MAGDALENA,1,367
MAJELLA,1,367
MANDY,1,367
MARA,1,367
MARALYNN,1,367
MARCE,1,367
MARDI,1,367
MARENE,1,367
MARGARET-ANN,1,367
MARGED,1,367
MARGERY,1,367
MARGHERITA,1,367
MARGIE,1,367
MARGOT,1,367
MARGUERITE,1,367
MARIENE,1,367
MARIETTA,1,367
MARIETTE,1,367
MARIGOLD,1,367
MARIJA,1,367
MARILLA,1,367
MARILYNN,1,367
MARINA,1,367
MARIO,1,367
MARJORY,1,367
MARLEEN,1,367
MAROLYN,1,367
MARTA,1,367
MARYLIN,1,367
MARYLOU,1,367
MAXENE,1,367
MAXIENE,1,367
MELBA,1,367
MELISSE,1,367
MELVENE,1,367
MENA,1,367
MERAWYN,1,367
MEREDEE,1,367
MERELYN,1,367
MERIDITH,1,367
MERIDY,1,367
MERRAN,1,367
MERRIDEE,1,367
MERRIDITH,1,367
MERVEEN,1,367
MIGNONNE,1,367
MILDRED,1,367
MINI,1,367
MIRIANNA,1,367
MOLLY,1,367
MONEERA,1,367
MONIKA,1,367
MOOREEN,1,367
MOSTYN,1,367
MYRA,1,367
NALDA,1,367
NANNETTE,1,367
NATHALIE,1,367
NESSIA,1,367
NESSIE,1,367
NICKY,1,367
NINA,1,367
NOAL,1,367
NOALA,1,367
NOELA,1,367
NOELINE,1,367
NOLENE,1,367
NORA,1,367
NORENE,1,367
NORVEEN,1,367
PAQUITA,1,367
PAULEEN,1,367
PAULLEEN,1,367
PENINA,1,367
PENNY,1,367
PERIANNE,1,367
PETRA,1,367
PETRINA,1,367
PHILLIA,1,367
PHILLIPA,1,367
PRATRICIA,1,367
RAE,1,367
RAELEIGH,1,367
REBECCA,1,367
REVA,1,367
REXINE,1,367
REXLEY,1,367
RHONDDA,1,367
RHONDRA,1,367
RITA,1,367
ROSA,1,367
ROSANNA,1,367
ROSELYN,1,367
ROSSALYN,1,367
ROZALIN,1,367
SAMELA,1,367
SAMYA,1,367
SANCHIA,1,367
SANDRIA,1,367
SHARAN,1,367
SHARYN,1,367
SHAYNE,1,367
SHERALYN,1,367
SHERIDENE,1,367
SHERRON,1,367
SHIRLEY-ANNE,1,367
SOPHIA,1,367
STEPHANY,1,367
SUSSANE,1,367
TERESE,1,367
TESSA,1,367
THOMASINA,1,367
THORA,1,367
THYRA,1,367
TOULA,1,367
TRACY,1,367
TREVOR,1,367
TRUDIE,1,367
UDAINE,1,367
UNITA,1,367
VAIRA-BAIBA,1,367
VALARY,1,367
VALE,1,367
VALENCIA,1,367
VALESEA,1,367
VALETTA,1,367
VALORIE,1,367
VANESSA,1,367
VELMA,1,367
VENA,1,367
VENESSA,1,367
VEREENA,1,367
VERLE,1,367
VERYAN,1,367
VICKY,1,367
VINCENYA,1,367
VIOLA,1,367
VIVIAN,1,367
VIVIEN,1,367
VYNETTE,1,367
WANA,1,367
WENDY-LOU,1,367
WINIFRED,1,367
WINSOME,1,367
YVETTE,1,367
ZENA,1,367
ZINA,1,367
ZITA,1,367
CHRISTINE,284,1
MARGARET,282,2
HELEN,239,3
JUDITH,233,4
JENNIFER,199,5
PATRICIA,183,6
DIANNE,177,7
SANDRA,174,8
LYNETTE,169,9
SUSAN,156,10
BARBARA,155,11
HEATHER,143,12
LORRAINE,140,13
PAMELA,139,14
ELIZABETH,125,15
JANET,125,15
BEVERLEY,120,17
ROSEMARY,118,18
JILLIAN,99,19
MARILYN,98,20
JANICE,97,21
WENDY,95,22
SHIRLEY,94,23
MARY,93,24
PAULINE,90,25
CAROL,83,26
KATHLEEN,80,27
RAELENE,78,28
ANNE,77,29
JOAN,74,30
CHERYL,72,31
SUZANNE,71,32
JULIE,69,33
CAROLYN,68,34
DIANE,68,34
DENISE,64,36
MAUREEN,59,37
MARIE,58,38
COLLEEN,56,39
KAYE,56,39
ANN,54,41
YVONNE,54,41
KAY,51,43
GLORIA,49,44
ELAINE,44,45
ROBYN,44,45
VALERIE,44,45
LESLEY,41,48
JEANETTE,40,49
DOROTHY,39,50
BEVERLY,38,51
ANNETTE,36,52
BETTY,36,52
MAXINE,35,54
JOSEPHINE,34,55
RHONDA,34,55
ROSLYN,33,57
JUNE,32,58
MARLENE,32,58
BRONWYN,31,60
KATHRYN,30,61
SUSANNE,30,61
JACQUELINE,29,63
JANETTE,28,64
KAYLENE,28,64
RUTH,28,64
GLENYS,27,67
UNNAMED,26,68
CATHERINE,25,69
DIANA,25,69
LEONIE,25,69
SHARON,24,72
CARMEL,23,73
CYNTHIA,23,73
JOY,23,73
VICKI,23,73
ROSALIE,22,77
ALISON,21,78
GAIL,21,78
JANE,21,78
KAREN,21,78
BRENDA,20,82
EILEEN,20,82
GERALDINE,20,82
JOYLENE,20,82
DAWN,19,86
JOYLEEN,19,86
FRANCES,18,88
MEREDITH,18,88
FAYE,17,90
LOIS,17,90
VIVIENNE,17,90
EVELYN,16,93
KAYLEEN,16,93
RAYLENE,16,93
VERONICA,16,93
FAY,15,97
JEAN,15,97
MARION,15,97
AILEEN,14,100
ERICA,14,100
RONDA,14,100
CAROLINE,13,103
CLAIRE,13,103
CORAL,13,103
DAPHNE,13,103
JANIS,13,103
NANCY,12,108
ROSSLYN,12,108
STEPHANIE,12,108
SYLVIA,12,108
BERYL,11,112
GILLIAN,11,112
IRENE,11,112
JANINE,11,112
JILL,11,112
MARJORIE,11,112
NORMA,11,112
ANGELA,10,119
CAROLE,10,119
CHRISTINA,10,119
CORALIE,10,119
GLENDA,10,119
MERILYN,10,119
PENELOPE,10,119
PRUDENCE,10,119
VALDA,10,119
VIRGINIA,10,119
ADRIENNE,9,129
DEIRDRE,9,129
DOREEN,9,129
JEANNETTE,9,129
KATHERINE,9,129
KERRY,9,129
LORNA,9,129
PHYLLIS,9,129
ROSALIND,9,129
DEIDRE,8,138
GAYLENE,8,138
GWENDA,8,138
JOANNE,8,138
JULIA,8,138
LINDA,8,138
LOUISE,8,138
MARALYN,8,138
MARIA,8,138
MERRILYN,8,138
NOLA,8,138
SALLY,8,138
ANDREA,7,150
BERNADETTE,7,150
ELEANOR,7,150
EVA,7,150
GAYNOR,7,150
HAZEL,7,150
JOYCE,7,150
LESLIE,7,150
LYNNETTE,7,150
MARIAN,7,150
MICHELE,7,150
SHARYN,7,150
SUE,7,150
ANTHEA,6,163
ELLEN,6,163
IRIS,6,163
JAN,6,163
JENIFER,6,163
MAY,6,163
NOREEN,6,163
THELMA,6,163
VALMAI,6,163
ADELE,5,172
ASHLEY,5,172
BETH,5,172
CHARMAINE,5,172
DEANNA,5,172
GAY,5,172
GENEVIEVE,5,172
GLADYS,5,172
GWENDOLINE,5,172
JOCELYN,5,172
KERYN,5,172
LARAINE,5,172
LEONE,5,172
LYNNE,5,172
MARCIA,5,172
MARIANNE,5,172
MARJORY,5,172
MERYL,5,172
MIGNON,5,172
RAYLEEN,5,172
ROBIN,5,172
THERESE,5,172
ALICE,4,194
BERNICE,4,194
BONITA,4,194
CARLENE,4,194
CATHRYN,4,194
CHERIE,4,194
CLAUDIA,4,194
EDITH,4,194
ELISABETH,4,194
ENID,4,194
GRACE,4,194
GWENYTH,4,194
HELENE,4,194
ISABEL,4,194
KATRINA,4,194
LEE,4,194
LISBETH,4,194
LORAINE,4,194
LORETTA,4,194
MAVIS,4,194
MELVA,4,194
MICHELLE,4,194
MYRA,4,194
NANETTE,4,194
NATALIE,4,194
PEGGY,4,194
ROMA,4,194
SHARRON,4,194
TERESA,4,194
TRINA,4,194
VALMA,4,194
VANESSA,4,194
VICTORIA,4,194
ANITA,3,227
AUDREY,3,227
BERIS,3,227
BRONTE,3,227
BRONWEN,3,227
CAROLYNN,3,227
CASSANDRA,3,227
CLAIR,3,227
CORRINE,3,227
DALE,3,227
DEANNE,3,227
DEBORAH,3,227
DIANNA,3,227
EDNA,3,227
ELSIE,3,227
EUNICE,3,227
FLORENCE,3,227
GLENNYS,3,227
GLORY,3,227
HELLEN,3,227
INGRID,3,227
ISOBEL,3,227
JUDY,3,227
JULIENNE,3,227
KARIN,3,227
KAYELENE,3,227
LAURA,3,227
LAUREL,3,227
LEA,3,227
LEAH,3,227
LEONORE,3,227
LOLA,3,227
MAREE,3,227
MIRANDA,3,227
MONICA,3,227
MURIEL,3,227
NITA,3,227
NOELINE,3,227
PAULA,3,227
RAE,3,227
RAELEEN,3,227
ROBINA,3,227
ROSALYN,3,227
ROSEMARIE,3,227
SHERYL,3,227
VERA,3,227
VIOLET,3,227
VIVIEN,3,227
WANDA,3,227
ALLISON,2,276
ANASTASIA,2,276
ANNABEL,2,276
ANNIE,2,276
ANTOINETTE,2,276
APRIL,2,276
BEATRICE,2,276
BEVELEY,2,276
BRIONY,2,276
CARLIEN,2,276
CARMELA,2,276
CARMEN,2,276
CAROLYNNE,2,276
CARROLYNE,2,276
CARYL,2,276
CARYLL,2,276
CATERINA,2,276
CECILIA,2,276
CELIA,2,276
CHERILYN,2,276
CHRISTENE,2,276
CONSTANCE,2,276
CORINNE,2,276
DAMIANA,2,276
DARLENE,2,276
DELMA,2,276
DELRAY,2,276
DENESE,2,276
DIAN,2,276
DONNA,2,276
DORIS,2,276
EILLENE,2,276
ELSPETH,2,276
ELVA,2,276
ERIKA,2,276
ESTHER,2,276
EVE,2,276
FELICITY,2,276
FLORA,2,276
GLENICE,2,276
GLENYSE,2,276
GRETHA,2,276
GWENNETH,2,276
JEANENE,2,276
JEANINE,2,276
JEANNE,2,276
JENICE,2,276
JOYCELYN,2,276
JULENE,2,276
KARYN,2,276
KATHRINE,2,276
LANA,2,276
LAUREN,2,276
LEONI,2,276
LEONNIE,2,276
LUCY,2,276
LYNDALL,2,276
LYNLEY,2,276
LYNN,2,276
MARSHA,2,276
MEREDYTH,2,276
MERLE,2,276
MOIRA,2,276
MONA,2,276
NAOMI,2,276
NEVA,2,276
NOELEEN,2,276
OLIVE,2,276
PEPITA,2,276
REGINA,2,276
RITA,2,276
ROSANNE,2,276
ROSINA,2,276
RUBY,2,276
SADIE,2,276
SARA,2,276
SARAH,2,276
SHERIL,2,276
SONIA,2,276
SWAIN,2,276
TANIA,2,276
TASMA,2,276
TIFFANY,2,276
TRENNA,2,276
TRUDY,2,276
VALENA,2,276
VERITY,2,276
WINIFRED,2,276
ZELDA,2,276
ZENA,2,276
ADRINE,1,366
AILSA,1,366
ALAINE,1,366
ALANA,1,366
ALDYTH,1,366
ALEXANDRA,1,366
ALEXIS,1,366
ALMA,1,366
ALTHAEA,1,366
AMALIA,1,366
AMILLIA,1,366
AMINA,1,366
ANGELINA,1,366
ANNECEA,1,366
ANNELLE,1,366
ANTONIE,1,366
AREIN,1,366
ARINI,1,366
ARLENE,1,366
ASHLYN,1,366
AURIEL,1,366
AURIOL,1,366
AVIS,1,366
AVRIL,1,366
BABE,1,366
BARBARINA,1,366
BELITA,1,366
BETHANY,1,366
BETHWYN,1,366
BETSY,1,366
BEVERLEE,1,366
BEVRA,1,366
BLAIR,1,366
BLAIRE,1,366
BONNIE,1,366
BRIDGET,1,366
BRONWYNN,1,366
BRONWYNNE,1,366
CAMILLA,1,366
CARINA,1,366
CARLA,1,366
CARLYN,1,366
CAROLANNE,1,366
CARROL,1,366
CARROLL,1,366
CARROLLE,1,366
CATHARINE,1,366
CATHY,1,366
CATRINA,1,366
CAYLEEN,1,366
CECELIA,1,366
CECILEY,1,366
CEINWEN,1,366
CELINE,1,366
CHARMEIGNE,1,366
CHARON,1,366
CHEERIE,1,366
CHERRY,1,366
CHERYLDENE,1,366
CHERYLE,1,366
CHERYLEEN,1,366
CHERYLL,1,366
CHRISTABEL,1,366
CHRISTENA,1,366
CHRISTIEN,1,366
CHRISTOBEL,1,366
CHRYSTABELLE,1,366
CLAUDETTE,1,366
CLEMENCY,1,366
CLIFFETTE,1,366
CONCETTA,1,366
CORA,1,366
CORALENE,1,366
CORALYAN,1,366
CORDELIA,1,366
CRYSTELL,1,366
DARRELLYN,1,366
DELIA,1,366
DELPHIA,1,366
DELPHIE,1,366
DELRAE,1,366
DELWYN,1,366
DELYSE,1,366
DELYSIA,1,366
DENNESSE,1,366
DESMA,1,366
DESNA,1,366
DIANN,1,366
DIANUE,1,366
DIEDRE,1,366
DIERDRE,1,366
DIXIE,1,366
DOLFINA,1,366
DOMENICA,1,366
